time,open,high,low,close,Volume,Volume MA,Histogram,MACD,Signal,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Bollinger Bands %B,Bollinger Bands Width,ROC,K,D,RVI,RVI-based MA,Upper Bollinger Band,Lower Bollinger Band
2019-06-10T00:00:00Z,7629.98,8090,7523.16,8021.1,7150.59429755,8181.225341885572,-145.04926866910927,177.20085080843455,322.2501194775438,53.54016271697115,58.04520774477277,NaN,NaN,0.40320791242489074,0.19565540583903324,-6.25471145721208,13.773879634177732,13.695856554759672,56.49541531817371,54.90839617350439,NaN,NaN
2019-06-11T00:00:00Z,8017.99,8057.32,7713.34,7919.1,5552.68803771,8039.018641922572,-131.82283970318292,157.4715698485652,289.2944095517481,51.83775147562514,56.647607194197846,NaN,NaN,0.3234417868519449,0.18777246893014382,-9.33529032605223,14.928435879972136,13.645171955371689,50.25774928834312,54.39253356401993,NaN,NaN
2019-06-12T00:00:00Z,7915.7,8266,7821.73,8176.27,8577.16249687,8049.358954107071,-102.84785248814978,160.7345939415609,263.58244642971067,55.66540284710606,55.610935450514454,NaN,NaN,0.48069929676256723,0.18421949724242848,0.8962639011604675,28.795075844428965,19.165797119526278,53.66590935514437,54.65066153293897,NaN,NaN
2019-06-13T00:00:00Z,8171.12,8335.56,8049.22,8238,7237.80039095,7943.3003830490725,-77.75900392828007,166.38369151936058,244.14269544764065,56.557880361526614,55.21726612596649,NaN,NaN,0.5137391107810065,0.1825160072566818,7.468107228071644,35.683057380250794,26.4688563682173,57.41342998389838,55.63279755916001,NaN,NaN
2019-06-14T00:00:00Z,8235.44,8737.37,8174.92,8697.54,8678.2503063,8209.130235802073,-30.856577347028804,205.57197376385466,236.42855111088346,62.59459448921557,55.0380699889559,NaN,NaN,0.7895567980870504,0.1877700376117874,11.70828442037829,54.78842352084817,39.755518915175976,62.60174622809548,56.476885511842056,NaN,NaN
2019-06-15T00:00:00Z,8694.74,8911.98,8623.52,8857.19,5275.7530691,8046.577307033573,8.191523813956394,246.66795587832894,238.47643206437255,64.44319318078811,54.983709439278435,NaN,NaN,0.8801890820843659,0.1917937971082117,13.465418578106537,69.58909040412523,53.35352376840806,68.33903256546098,57.35878604375957,NaN,NaN
2019-06-16T00:00:00Z,8857.19,9391.85,8805,8974.19,15018.85335613,8350.118741152071,37.52922647673046,285.3879651602856,247.85873868355515,65.77799073084891,54.88139016805844,NaN,NaN,0.9308625520186993,0.1990257648054918,12.159850023433846,87.55093324802766,70.64281572433369,73.75302568279953,58.329031221623154,NaN,NaN
2019-06-17T00:00:00Z,8973.02,9477.7,8973.02,9333.48,12760.96069746,8681.021972365572,74.61955369852882,341.13318080671615,266.51362710818734,69.55735678442299,55.914054356030015,NaN,NaN,1.0592929228229806,0.22355519583564046,17.664678585070845,95.33397351440057,84.15799905551782,78.89584910263144,60.06536146577569,NaN,NaN
2019-06-18T00:00:00Z,9333.48,9361.87,8918,9078.84,11327.45394298,8868.181776567571,75.27508815435942,360.60748730113664,285.3323991467772,64.15010027564858,57.02787996203431,NaN,NaN,0.8900692072907781,0.23484579132859681,18.942118357288564,91.85008659419873,91.57833111887565,64.00842501406345,61.224332796361956,NaN,NaN
2019-06-19T00:00:00Z,9076.51,9325.85,9036.19,9278.27,4687.25984305,8339.895833360071,81.86575562151819,387.664593673675,305.7988380521568,66.35602052917156,58.17449787025486,NaN,NaN,0.9289650020472592,0.2539014728336044,15.673286706312101,87.02497551969843,91.40301187609924,70.06930521505659,62.29462313976483,NaN,NaN
2019-06-20T00:00:00Z,9280.17,9600,9211.08,9534.99,7870.31583938,8235.571215938073,95.30048114166544,424.9244394792386,329.62395833757313,69.00033309305559,59.48842585797397,NaN,NaN,0.9752809273425143,0.2796449195205926,20.404970261772164,86.18541948194479,88.35349386528064,75.0470223320049,63.26351464010548,NaN,NaN
2019-06-21T00:00:00Z,9534.99,10229.49,9534.97,10222.12,12553.09963424,8604.873632297073,139.571210756325,504.08797178297937,364.51676102665436,74.72618510291858,61.00084379530449,NaN,NaN,1.108169911827817,0.33321274168573256,25.021800894539933,94.33533288774606,89.18190929646308,79.46124659819695,64.17662776866975,NaN,NaN
2019-06-22T00:00:00Z,10222.13,11200,10085.5,10661.3,13709.30032222,9077.186840143073,184.70690477918401,595.4003920006344,410.69348722145037,77.57697738417741,62.80182158794461,NaN,NaN,1.1072599914427084,0.3956498686457797,29.416120417577076,99.16044396224636,93.22706544397904,83.43490825049098,65.97897220813475,NaN,NaN
2019-06-23T00:00:00Z,10665.66,11247.62,10483.33,10831.95,7270.6458116,8943.279048556073,210.46071240876574,673.7693777324075,463.3086653236418,78.58764340073952,65.02654231230112,NaN,NaN,1.040751049829723,0.4446212609494276,24.54038728192109,100,97.83192561666412,86.61501327739188,68.57557701512513,NaN,NaN
2019-06-24T00:00:00Z,10827.23,11099,10551.51,11029.63,8247.39381098,8581.363631594571,223.96158090207507,743.2606414512356,519.2990605491606,79.72752912890112,66.89706848458182,NaN,NaN,1.0027453616583186,0.47578224532644564,24.5274178379373,100,99.72014798741543,89.21018659202353,70.91234639182869,NaN,NaN
2019-06-25T00:00:00Z,11030,11796.37,11000.02,11751.01,12133.57175867,8728.36591840057,261.98566348376255,846.7811399038637,584.7954764201012,83.23494911978055,69.13972545916435,NaN,NaN,1.0553055016946256,0.5248984827905364,30.942291170568037,100,99.99999999999999,91.44092196495389,73.85400158301518,NaN,NaN
2019-06-26T00:00:00Z,11760,13880,11647.07,12920.54,37486.86149048,10165.77567497657,341.38990404024594,1011.5328564704087,670.1429524301627,87.12434652552297,71.38679286476557,NaN,NaN,1.129286896371637,0.6057589907890146,38.43218178000061,100,99.99999999999999,93.44570764567322,76.69541574662438,NaN,NaN
2019-06-27T00:00:00Z,12927.44,13355.61,10300,11153.74,36106.96055323,11520.52246529507,254.4001070040913,988.1430861852768,733.7429791811855,63.25130944378398,71.86489494206967,NaN,NaN,0.7864571415596716,0.6024247096377693,22.85424129073758,67.55907269071504,89.18635756357166,74.23154288332007,77.8967095251545,NaN,NaN
2019-06-28T00:00:00Z,11153.73,12447.46,10739.1,12354.43,18718.10158772,12212.94376760007,256.47634959608763,1054.3384161762951,797.8620665802075,69.38981060158687,72.35026752152477,NaN,NaN,0.933723605373624,0.6208808170700424,33.15445659589557,42.796777242486506,70.11861664440049,79.0740066770031,79.07329955721933,NaN,NaN
2019-06-29T00:00:00Z,12354.45,12386.76,11317.03,11858.62,12265.99736052,12631.45123035707,205.41739211635627,1054.633806725653,849.2164146092966,64.59174108293976,72.36087808596416,NaN,NaN,0.8194855257158354,0.6024260885946247,24.36950641794067,11.335055572367297,40.56363516852293,66.43720720743384,78.93745488878882,NaN,NaN
2019-06-30T00:00:00Z,11867.35,12200.06,10651.3,10760.1,12642.61772277,12906.05240161807,84.79918360572469,955.2153941164524,870.4162105107278,55.444200784195715,71.62275023263179,NaN,NaN,0.6178273579763625,0.5712126522960993,5.262900455091502,10.442649548318915,21.524827454390884,57.58445772353753,77.78255717741295,NaN,NaN
2019-07-01T00:00:00Z,10759.24,11200.41,9950,10577.43,22917.43710404,13774.28985493457,-14.840277147319057,851.8658640765789,866.7061412238979,54.07284388607929,70.51671359703582,NaN,NaN,0.5670108282981604,0.5302529263973749,-0.7866770468892066,1.8716116632141226,7.883105594633424,50.28281471792215,75.73876900707658,NaN,NaN
2019-07-02T00:00:00Z,10581.78,10942.63,9614.08,10828.9,20285.24655295,14359.694057738572,-68.3677754894145,781.2464218621299,849.6141973515444,55.697372944064384,69.91294735906551,NaN,NaN,0.5944262654538733,0.4931086261192994,-0.028157441642558276,1.6383814433561987,4.650880884963058,56.520889993697864,75.20394507705046,NaN,NaN
2019-07-03T00:00:00Z,10830.1,12009,10830.1,11967.43,19389.85475767,14967.296776074572,-33.42126836058321,807.8376119008153,841.2588802613985,62.21411471192251,69.61709694354774,NaN,NaN,0.7925710390882559,0.4652588768733194,8.502551762842463,9.849073016298911,4.45302204095639,61.95565285656873,74.62439848001563,NaN,NaN
2019-07-04T00:00:00Z,11970,12061.04,11052.74,11146.34,11185.29420376,15092.648970947572,-69.83511881830304,753.9649817385198,823.8001005568228,55.83528857686381,68.6767366209626,NaN,NaN,0.6060356015791424,0.433938560806681,-5.145685349599737,11.626546101270668,7.704666853641906,54.211959225223616,73.1361796866741,NaN,NaN
2019-07-05T00:00:00Z,11144.82,11440,10769.15,10997.84,11893.4379497,15423.53321497757,-105.98509385027774,691.3187332439757,797.3038270942534,54.7421034990909,67.24930222068919,NaN,NaN,0.5542881112531995,0.4018142457751494,-14.880956987865837,10.663131058396072,10.712916725321863,47.27742929657704,70.83733559370124,NaN,NaN
2019-07-06T00:00:00Z,10996.82,11735,10982.89,11240,7892.17866812,15067.19948057707,-114.90206543686145,653.6762452981766,768.578310735038,56.24648677992558,65.72569574895692,NaN,NaN,0.5905738497732105,0.3691476075479601,0.7733728776177338,4.644617067169181,8.978098075611953,52.52683281817945,68.6296159199647,NaN,NaN
2019-07-07T00:00:00Z,11233.21,11627,11083.76,11469.96,6683.05546715,14763.30421906157,-106.79916611880617,635.0793530865303,741.8785192053365,57.68493335933006,64.23264503171339,NaN,NaN,0.6286601356308313,0.34448322158600997,-7.159132392186455,6.5100338004050675,7.27259397532342,57.422199208545834,66.54441491504714,NaN,NaN
2019-07-08T00:00:00Z,11478.43,12398,11332.19,12286.14,11901.90089462,14792.02656664357,-50.79870103304711,678.3801429140276,729.1788439470747,62.40868114846739,62.99558446168241,NaN,NaN,0.8249950042683138,0.3154972771065016,3.6051412390311737,14.241984480540651,8.4655451160383,61.85731784273657,64.59063857581235,NaN,NaN
2019-07-09T00:00:00Z,12299.94,12883.48,12030.43,12567.23,15115.5523839,15313.44119368607,-1.745019787337469,726.9975692129028,728.7425890002403,63.90321027225657,61.61474597257355,NaN,NaN,0.8837807759348382,0.29016284100251916,16.7947323909629,21.96399697707533,14.238671752673682,66.6369080167285,62.81892329379626,NaN,NaN
2019-07-10T00:00:00Z,12574.88,13200,11550,12098.95,19838.38994897,15911.84489916557,-7.43598858123346,719.4476032736984,726.8835918549319,59.64857999299604,59.6521912202502,NaN,NaN,0.7274780941286321,0.2547652553392535,14.38459058580393,30.455224421288026,22.220401959634668,58.270745171881764,60.30642597423973,NaN,NaN
2019-07-11T00:00:00Z,12101.44,12104.97,10966.81,11349.24,18468.68600043,16207.624217475071,-65.08477045786549,645.5276287826,710.6123992404655,53.506466976071735,58.956131043985046,NaN,NaN,0.44683432391385325,0.23452861157869492,4.8051048582958575,22.048307340670835,24.82250957967806,51.67835294064217,58.69548383547703,NaN,NaN
2019-07-12T00:00:00Z,11352.74,11942.39,11083.52,11808.91,9176.67942993,15980.99317286057,-74.94951095360375,616.9255105484608,691.8750215020646,56.46638680884294,58.03302934450334,NaN,NaN,0.5997636680470368,0.22476695813127737,-1.3245951720628442,21.034573261481132,24.51270167448,56.725842922099254,57.09918642441246,NaN,NaN
2019-07-13T00:00:00Z,11811.08,11846.61,10810,11378.79,9391.35341435,16087.02855299807,-110.9605080371432,553.1743864556356,664.1348944927788,53.062292611393396,57.209497310821455,NaN,NaN,0.42116762029592386,0.21746415029273664,2.0854379105607825,8.900455999060796,17.327778867070922,50.63615773692746,55.97054003366201,NaN,NaN
2019-07-14T00:00:00Z,11382.03,11467.3,10090,10191.87,12170.40823763,16283.179274330567,-209.51602277467123,402.23986602443983,611.7558887991111,45.00028303105199,56.4635031855969,NaN,NaN,0.012851087724362203,0.23908118736085135,-7.32843903893855,8.900455999060798,12.945161753200907,43.601130443808366,54.97173094225278,NaN,NaN
2019-07-15T00:00:00Z,10191.87,11080.37,9855,10850,16048.02718406,16478.90204560007,-223.88247652783195,331.90279313932115,555.7852696671531,49.57513424109993,56.14223821095551,NaN,NaN,0.27235726604830146,0.24480093474044126,-3.469750889679715,8.067271189751118,8.622727729290903,51.53271898071736,55.06100981816672,NaN,NaN
2019-07-16T00:00:00Z,10848.27,11042.11,9366,9412.81,20761.02748001,15642.61034507657,-317.93589852361083,158.36539651263956,476.3012950362504,41.46410453324518,55.12557618161129,NaN,NaN,-0.12587751237879571,0.2685950021649603,-17.935110497333905,8.067271189751118,8.344999459521011,42.09378260241422,54.03050214736074,NaN,NaN
2019-07-17T00:00:00Z,9427.45,9993,9049.54,9699.35,16992.78525932,14686.901580381067,-346.276070746838,43.45620660270288,389.7322773495409,43.45063654166778,53.785327740878806,NaN,NaN,0.039371719766149844,0.29793802072013226,-21.05453787764098,11.018268185097691,9.050936854866642,53.26348810118151,53.409633236261655,NaN,NaN
2019-07-18T00:00:00Z,9712.15,10797,9280.33,10648.6,18289.54217585,14665.473609787568,-288.8609752336948,28.656058307422427,317.5170335411172,49.55789795324736,53.33694269633478,NaN,NaN,0.3423365849371042,0.2889790999261877,-15.266928352548646,14.974342182896777,11.353293852581862,61.3506753134929,53.91954152828089,NaN,NaN
2019-07-19T00:00:00Z,10638.44,10776.99,10102.58,10535.43,13787.45646718,14741.546565120569,-247.84872323979113,7.706129491378306,255.55485273116943,48.880121527229115,52.91822969834465,NaN,NaN,0.3264575903144334,0.2885284628072253,-12.922774290330983,25.990849228289495,17.327819865427987,52.443234312739165,54.2885276008639,NaN,NaN
2019-07-20T00:00:00Z,10533.71,11120,10359.17,10750.11,9964.67388282,14607.649373123068,-197.77986734939046,8.330018544431368,206.10988589382183,50.2695647249338,52.491306694416664,NaN,NaN,0.3937289648194298,0.2886169818263669,-5.279031899933381,36.12037973420892,25.695190381798398,58.398316440930905,54.70791928820329,NaN,NaN
2019-07-21T00:00:00Z,10757.15,10839.09,10325,10600.24,5628.16176664,13743.185606253068,-167.47314877315924,-3.231550072627215,164.24159870053202,49.26291382890528,51.8897338708149,NaN,NaN,0.3464131712255133,0.2883291587707612,-10.235237629891328,35.682180268548336,32.597803077015584,51.37005719580502,54.27562343015037,NaN,NaN
2019-07-22T00:00:00Z,10605.03,10686.89,10052.25,10328.83,9371.30644231,13197.488600721068,-158.51637695448338,-33.90387249257219,124.61250446191119,47.411295778713374,50.818492058689614,NaN,NaN,0.27374555309478155,0.2945789295330323,-9.227343153358142,33.500236885718365,35.10093229615854,46.2397095081774,53.16007997768186,NaN,NaN
2019-07-23T00:00:00Z,10315.87,10327.33,9801.88,9847.02,9040.84882621,12680.038304148067,-176.47681250493045,-95.98351116925187,80.49330133567858,44.23287681352903,49.41346824020907,NaN,NaN,0.16411495081706312,0.30242687435257826,-3.3835792646491796,25.49505013580224,31.559155763356316,42.079287949987446,51.405964258628934,NaN,NaN
2019-07-24T00:00:00Z,9841.42,9911.5,9514.96,9763.67,9433.34520017,12592.440853968568,-184.5359037735398,-150.17657838124614,34.359325392293634,43.68724652596683,48.27337299256413,NaN,NaN,0.1748870085581115,0.3184455176872321,-10.012258064516129,18.84946839020561,25.948251803908743,37.921811762846616,49.95246901512642,NaN,NaN
2019-07-25T00:00:00Z,9781.52,10187,9734.19,9883.96,6377.95751785,12316.66683237607,-172.5501296735849,-181.3283366996875,-8.7782070261026,44.74655213403227,47.64766478956131,NaN,NaN,0.2338325214982069,0.329948537961806,5.005412836336861,17.30812305377764,20.550880526595165,43.85957556454569,49.393984916833816,NaN,NaN
2019-07-26T00:00:00Z,9886.08,9897.46,9650,9846.94,5570.10914746,12200.56335634307,-158.2748164243903,-206.62172755659049,-48.346911132200184,44.46930540743113,46.790730403746174,NaN,NaN,0.24853866750946524,0.3394502513825807,1.5216483578796531,20.869766096611844,19.00911918019837,39.98288472341667,48.198059331213635,NaN,NaN
2019-07-27T00:00:00Z,9846.94,10235,9299,9481.37,9614.10207519,12347.115686745068,-163.91935302651325,-253.24610241534174,-89.32674938882849,41.720314868187465,45.98058913637432,NaN,NaN,0.18462298713624914,0.3522939814127959,-10.961347031534658,16.900094018318388,18.359327722902623,36.02214652704777,47.1542013876508,NaN,NaN
2019-07-28T00:00:00Z,9467.84,9634.5,9111,9533.19,3860.8348169,11945.062382859069,-154.74290960410607,-282.7553863939611,-128.01247678985501,42.26514674451035,45.7852222587642,NaN,NaN,0.2211249959224863,0.3390867779895837,-9.513043131604498,12.639244979069465,16.803035031333234,42.662545888395556,47.08715963369274,NaN,NaN
2019-07-29T00:00:00Z,9538.73,9725.17,9360,9495.39,5068.6543093,11442.717479129069,-142.12465599905633,-305.66829678867543,-163.5436407896191,41.957020263429236,45.24107126035915,NaN,NaN,0.22035457468118982,0.30324931692393486,-11.671694522195597,5.868208447355241,11.802515814914367,38.12299592514666,46.12932227258055,NaN,NaN
2019-07-30T00:00:00Z,9508.21,9775,9373.48,9593.62,5533.97118529,10727.496540945069,-119.00556450611947,-312.3005964222684,-193.29503191614896,43.1175649044712,45.359175572589585,NaN,NaN,0.26438216940196146,0.2717708573007552,-9.496200086035778,10.346163084418057,9.61787217028092,43.72444968304894,46.24579849262589,NaN,NaN
2019-07-31T00:00:00Z,9592.26,10143.2,9574.09,10085.34,7917.5084772,10199.937664783569,-65.13384194916813,-274.7123343526091,-209.57849240344098,48.65223924585248,45.73071862288849,NaN,NaN,0.4609613095722606,0.255060473929292,-2.3573822010818244,34.341211383161784,16.851860971645028,47.78473526095007,45.85445900403793,NaN,NaN
2019-08-01T00:00:00Z,10096.01,10499,9878.09,10407.71,7681.73235986,10125.190311280068,-5.470078900491757,-216.41609102905568,-210.94601212856392,51.95291146724829,45.9017910167457,NaN,NaN,0.6355854488993611,0.21214731228893174,5.694006917828934,65.80859745402527,36.83199064053503,52.03712596573714,45.18920547919823,NaN,NaN
2019-08-02T00:00:00Z,10416.79,10670,10318.47,10529.51,9286.86172741,10119.96572693307,41.908908453607836,-158.55987656155412,-200.46878501516196,53.17756224473571,46.20875106799617,NaN,NaN,0.7454781184321874,0.18409245033503274,7.843771860376274,93.69408425229625,64.61463102982778,57.18576254968449,45.527957496122895,NaN,NaN
2019-08-03T00:00:00Z,10529.51,10919,10502.8,10821.52,6996.11722818,9861.25117646057,89.87123726957486,-88.12973842819338,-178.00097569776824,56.06860990505157,46.62296858086172,NaN,NaN,0.8643592998362832,0.19439619151615936,9.485671734810758,100,86.50089390210718,63.03570910435279,45.85919982922446,NaN,NaN
2019-08-04T00:00:00Z,10812.58,11085.99,10564.96,10986.96,7556.32923024,9436.66627876957,127.4026922438915,-18.74761039290388,-146.15030263679537,57.66354565979763,47.223013711639744,NaN,NaN,0.9352002576429268,0.1986780599866997,11.577403741669986,100,97.89802808409875,68.91850913235456,47.112660681835145,NaN,NaN
2019-08-05T00:00:00Z,10986.55,11959.36,10986.55,11800,17260.45577332,9261.637693435068,197.46675926810707,100.68314644833845,-96.7836128197686,64.48709745546492,48.44271383140772,NaN,NaN,1.157082988231272,0.23323037306147218,24.454588313714147,100,100,75.13186745102118,49.17638624918113,NaN,NaN
2019-08-06T00:00:00Z,11800,12325,11200,11470,16420.57916354,9233.027388646069,210.8525539570458,166.7820796265387,-44.07047433050714,60.24296382112472,49.58629147480741,NaN,NaN,0.9485148327877867,0.24833836298716166,20.31649426896977,93.78607317031567,97.92869105677191,60.63536519964431,50.50182033844233,NaN,NaN
2019-08-07T00:00:00Z,11471.58,12145.42,11388.01,11971.57,15480.45524249,9092.573041978068,240.6000791895657,256.67962465644996,16.079545466884284,64.10930668243972,51.04501005741262,NaN,NaN,1.0406660490551356,0.2822360854633274,26.0777071821168,93.23294161915202,95.67300492982257,68.16989283947832,52.66239755820174,NaN,NaN
2019-08-08T00:00:00Z,11973.46,12061.1,11450.93,11983.43,10144.46210884,8910.423324061068,247.24288132225035,325.13314711969724,77.89026579744689,64.19796752721379,52.43439687121129,NaN,NaN,0.969732059434715,0.31028509920365255,24.910409209453775,92.80962030714443,93.27621169887071,73.7455233886812,54.79710811706856,NaN,NaN
2019-08-09T00:00:00Z,11985.6,12040,11650,11859.32,7336.91484905,8779.035372372568,229.81505967640834,365.1590903929573,135.34403071654896,62.45915448923812,53.71938609134036,NaN,NaN,0.8884891755470063,0.3292335450019896,17.589689589047065,96.05439246532053,94.03231813053897,62.81013904187505,56.42762628267274,NaN,NaN
2019-08-10T00:00:00Z,11859.32,11976.68,11200,11273.2,7447.24834124,8869.989701102568,168.20563871223735,345.60107910684565,177.3954403946083,54.89701340161047,54.66057884372772,NaN,NaN,0.7057406728135722,0.33410725591111395,8.31585430416491,82.4189588492589,90.42765720724128,54.92631755106673,57.77792421295981,NaN,NaN
2019-08-11T00:00:00Z,11273.03,11589.73,11080.37,11528.73,4361.39069182,8619.493913578068,135.46247696384515,346.72353659941473,211.26105963556958,57.322969332008604,55.7361375999776,NaN,NaN,0.7544199292226873,0.3411024627392358,9.489710347395077,72.24292585162861,83.57209238873601,59.869344841980485,59.00698128107302,NaN,NaN
2019-08-12T00:00:00Z,11527.44,11551.57,11194.04,11385.11,3417.70935664,8338.336940099567,96.74701100482801,332.1948233916046,235.44781238677658,55.5155861087755,56.70460658893091,NaN,NaN,0.694032714750328,0.33767503063501836,5.208048407247781,61.21784000761023,71.9599082361659,54.41474103788316,60.17067736055419,NaN,NaN
2019-08-13T00:00:00Z,11380.61,11446.94,10738.58,10862.28,9003.17888634,8316.828624408066,31.896946864913502,275.31899596791845,243.42204910300495,49.408256524383084,57.153941704638896,NaN,NaN,0.5348556790219493,0.32676101626693693,-1.134799799034478,43.664533894236115,59.04176658449163,49.32661420946014,60.57083196958356,NaN,NaN
2019-08-14T00:00:00Z,10862.25,10862.25,9888.57,10022.99,12678.9411947,8631.877808250565,-66.20266706735302,160.66871526881368,226.8713823361667,41.51314457190477,56.64400637078548,NaN,NaN,0.292232422898666,0.3242116590472297,-15.05940677966102,20.930554870540647,41.93764292412899,42.376039845353986,60.18449658275528,NaN,NaN
2019-08-15T00:00:00Z,10022.5,10444.66,9467.57,10301.44,15083.17326332,9107.531014043565,-108.51746596916195,91.22454987471428,199.74201584387623,44.671957630241614,56.12393823957073,NaN,NaN,0.3627857956685701,0.31682965755280285,-10.18796861377506,6.174642367627604,23.58991037746811,51.289618164307726,60.13110316836747,NaN,NaN
2019-08-16T00:00:00Z,10294.9,10540,9736.96,10354.34,11080.39966131,9180.845893349566,-127.7959526793216,39.997074994724244,167.79302767404585,45.2766458315669,55.55958706720152,NaN,NaN,0.357841587957538,0.29855762289059434,-13.508921553313387,10.043713929834125,12.382970389334114,59.14639180005599,60.271148114822566,NaN,NaN
2019-08-17T00:00:00Z,10351.18,10472.93,9974.51,10210.89,3907.52839849,9183.180572429064,-143.86444052972624,-12.03752298811196,131.82691754161428,43.87626735041871,54.68870545615631,NaN,NaN,0.29228688467116687,0.2824010454105275,-14.791591389109803,13.47241249481487,9.896922930758855,49.93820890491404,59.33561238629123,NaN,NaN
2019-08-18T00:00:00Z,10221.94,10515,10065.41,10318.99,3398.41986671,9099.668850299564,-140.69739710373167,-44.04482883805031,96.65256826568137,45.25050278448766,53.80205953649131,NaN,NaN,0.30016653121694165,0.2616705492088956,-12.988350090898972,14.311834364120964,12.60932026292331,56.937397496582406,58.479818698021795,NaN,NaN
2019-08-19T00:00:00Z,10318.99,10940,10267.56,10927.3,8044.02134828,9225.171358449064,-93.39700553114547,-20.093688648250463,73.303316882895,52.32491010201963,52.93333186838807,NaN,NaN,0.48929175744165565,0.2363967657728835,-3.0683390696519304,24.738230307641913,17.50749238885924,62.04534444118941,57.54506705446238,NaN,NaN
2019-08-20T00:00:00Z,10927.3,10955.48,10549.74,10772.22,5883.59995275,9123.475932226564,-69.4191467456271,-13.470616549138867,55.94853019648823,50.53226543073661,52.23971055478892,NaN,NaN,0.4121446609956662,0.22492082164209287,-6.5619543523007335,34.56232911089903,24.537464594220626,54.99659831013337,57.14229799092589,NaN,NaN
2019-08-21T00:00:00Z,10778.75,10807.54,9853.45,10134.75,9812.62171129,9230.020399798064,-91.94314122908942,-58.98039633987355,32.96274488921587,43.877719680896895,50.79459719753587,NaN,NaN,0.16809666744759885,0.23085508625661283,-10.982414750494291,32.61426011812056,30.63827317888716,49.4792585382282,55.80725268369373,NaN,NaN
2019-08-22T00:00:00Z,10123.56,10238.29,9755.53,10112.01,6710.30664788,9101.192645821564,-102.99266194530557,-95.77808254241609,7.2145794028894805,43.656859446106566,49.32737519174249,NaN,NaN,0.17798291646393363,0.23892466174313648,-6.907113423701105,20.13882338122329,29.10513753674762,45.4832025421227,53.788515480368126,NaN,NaN
2019-08-23T00:00:00Z,10112.45,10479,10051,10401.6,5557.29144342,9029.251356583565,-86.10405861728083,-100.41549386871156,-14.31143525143073,47.29518500554519,48.24423451433586,NaN,NaN,0.29988513824457247,0.24325863242949097,3.7774157212568364,19.07684305529157,23.94330885154513,49.58394146935575,52.843787082331026,NaN,NaN
2019-08-24T00:00:00Z,10401.87,10432,9885.48,10149.7,5106.55673687,8906.762731915065,-86.95008709725849,-122.99904412300384,-36.04895702574535,44.59744685765766,47.50855118976779,NaN,NaN,0.22959951020775254,0.25203497383161877,-1.4729979498011907,22.105233062058044,20.44029983285763,45.79946627960908,52.191869134369774,NaN,NaN
2019-08-25T00:00:00Z,10149.38,10355.89,9907.86,10136.75,3953.39528117,8241.409707307565,-83.42008140074297,-140.32405877667406,-56.90397737593109,44.4570524483463,46.58955712664906,NaN,NaN,0.24991197073688873,0.248627971746013,-2.101437658025525,25.70182253026162,22.29463288253707,41.97784698029837,50.91390500139248,NaN,NaN
2019-08-26T00:00:00Z,10136.75,10650,10136.75,10360.97,7166.67534085,7778.714516173064,-62.00654442464534,-134.41215790673778,-72.40561348209243,47.53659061338956,46.019628876978636,NaN,NaN,0.3515085613213678,0.2457497728031486,1.4698033178302767,32.08165744640826,26.6295710129093,47.073821240705776,50.389553587308384,NaN,NaN
2019-08-27T00:00:00Z,10355.11,10375.53,10019.1,10167.29,4781.3350218,7243.758505138566,-57.034565748583304,-143.69882066782156,-86.66425491923826,45.20507170648258,45.71940138998574,NaN,NaN,0.29655595525881023,0.22858173244481536,-1.470105116876738,36.96117104602928,31.58155034089971,42.704293343619085,49.91653066831974,NaN,NaN
2019-08-28T00:00:00Z,10171.39,10280.71,9555,9711.78,9303.15591906,7201.6931956495655,-79.20786223220503,-185.67408270949454,-106.46622047728951,40.20998895210403,45.62631884571426,NaN,NaN,0.1277039765222506,0.2133134404317596,-11.123699358487446,29.953088756261597,32.99863908289971,37.75484720642927,49.58644547982511,NaN,NaN
2019-08-29T00:00:00Z,9720.2,9720.2,9320,9490,7717.10637568,7220.702771981067,-102.1362971490052,-234.136591913546,-132.0002947645408,38.00788232054883,45.15031346645049,NaN,NaN,0.04956825817517335,0.20030132132260262,-11.903024631877175,11.382436797808813,26.098898866699887,33.26621828193241,48.29905977394116,NaN,NaN
2019-08-30T00:00:00Z,9490.56,9700,9350.1,9579.75,5317.3097001,7114.205839924068,-104.22218567010856,-262.2780268521765,-158.05584118206792,39.45296934612188,44.73433657463299,NaN,NaN,0.12867992736163283,0.19956427036047902,-5.476208095907644,3.364494939476412,14.900006831182267,40.579916360466584,46.972882956827625,NaN,NaN
2019-08-31T00:00:00Z,9569.3,9682.73,9443.19,9594.15,1572.15542709,6974.744076687568,-97.70614170010927,-280.1885183072045,-182.48237660709523,39.69586366087774,44.435736311094345,NaN,NaN,0.1469598884087399,0.18116747338069722,-5.121237024093139,7.294503705014347,7.347145147433182,47.69952893893935,46.81297724497229,NaN,NaN
2019-09-01T00:00:00Z,9593.5,9832,9538.75,9767.53,1799.36720121,6893.826968916068,-75.77173062938502,-277.1970398938265,-201.4253092644415,42.67760533461429,44.25195792181768,NaN,NaN,0.24609887887488222,0.15543195551866915,-6.095889093985537,18.16669283379672,9.608563826095827,54.076437870494246,46.608622985965994,NaN,NaN
